id,score,href,fields_title
3721493,4.5643234,https://api.reliefweb.int/v1/reports/3721493,Human Rights Council Concludes its General Debate on Human Rights Situations that Require the Council’s Attention
2642134,4.5643234,https://api.reliefweb.int/v1/reports/2642134,'I couldn't even scream': survival and abuse inseparable for Kabul children
2661029,4.5643234,https://api.reliefweb.int/v1/reports/2661029,Time to act: A costed plan to deliver quality education to every last refugee child
3645746,4.5643234,https://api.reliefweb.int/v1/reports/3645746,State department: Update: The United States continues to lead the global response to COVID-19
3223363,4.5643234,https://api.reliefweb.int/v1/reports/3223363,"Success of 2030 Agenda for Post-Conflict Countries Largely Uneven, Speakers Tell Economic and Social Council, as High-level Segment Closes"
3221788,4.5643234,https://api.reliefweb.int/v1/reports/3221788,Sustaining Health Outcomes through the Private Sector (SHOPS Plus)
3337118,4.5643234,https://api.reliefweb.int/v1/reports/3337118,18 years of conflict: Every single Afghan child affected by war
3195224,4.5643234,https://api.reliefweb.int/v1/reports/3195224,"Save the Children Statement on Attack in Kabul, Afghanistan"
3311253,4.5643234,https://api.reliefweb.int/v1/reports/3311253,USAID Launches Toolkit to Help Afghan Business Women [EN/PS/Dari]
3210874,4.5643234,https://api.reliefweb.int/v1/reports/3210874,"The Afghan Peace Conference shows promise, but we need to see binding commitments to protect children"
3228343,4.5643234,https://api.reliefweb.int/v1/reports/3228343,Over 100 Women in Mazar-e-Sharif Ready for Afghan Civil Service [EN/Dari/PS]
3199519,4.5643234,https://api.reliefweb.int/v1/reports/3199519,Radio program bridges elections information gap
3208844,4.5643234,https://api.reliefweb.int/v1/reports/3208844,At least 25 children hospitalised after Ghazni car bomb attack
3203529,4.5643234,https://api.reliefweb.int/v1/reports/3203529,Hemayat: Helping Mothers and Children Thrive (January 2015 – January 2020)
2896033,4.5643234,https://api.reliefweb.int/v1/reports/2896033,"Pakistan - Complex Emergency Fact Sheet #4, Fiscal Year (FY) 2018"
2689649,4.5643234,https://api.reliefweb.int/v1/reports/2689649,"Afghanistan - Complex Emergency Fact Sheet #3, Fiscal Year (FY) 2018"
2687169,4.5643234,https://api.reliefweb.int/v1/reports/2687169,"Pakistan - Complex Emergency Fact Sheet #3, Fiscal Year (FY) 2018"
2686639,4.5643234,https://api.reliefweb.int/v1/reports/2686639,DFID Afghanistan Profile: July 2018
