id,score,href,fields_title
4138145,6.075283,https://api.reliefweb.int/v1/reports/4138145?appname=DESKTOP-06R1BSH,"REACH Humanitarian Situation Monitoring: Impact of reduced humanitarian funding on affected populations, February 2025 | Ukraine [EN/UK]"
4138325,6.075283,https://api.reliefweb.int/v1/reports/4138325?appname=DESKTOP-06R1BSH,Friday Was One of the Deadliest Days for Civilians This Year [EN/UK]
4138529,6.075283,https://api.reliefweb.int/v1/reports/4138529?appname=DESKTOP-06R1BSH,"UNHCR Romania: Ukraine Refugee Situation Update, Weekly Update #137, 10 March 2025"
4138585,6.075283,https://api.reliefweb.int/v1/reports/4138585?appname=DESKTOP-06R1BSH,Czech Republic: Supporting your feelings and worries as a refugee [EN/CS/UK]
4138616,6.075283,https://api.reliefweb.int/v1/reports/4138616?appname=DESKTOP-06R1BSH,New childcare facility empowers working women in Ukraine
4138615,6.075283,https://api.reliefweb.int/v1/reports/4138615?appname=DESKTOP-06R1BSH,Phasing out temporary protection? Shaping EU policies through national experiences
4137728,6.075283,https://api.reliefweb.int/v1/reports/4137728?appname=DESKTOP-06R1BSH,Ukraine War Situation Update: 15 – 21 February 2025
4137814,6.075283,https://api.reliefweb.int/v1/reports/4137814?appname=DESKTOP-06R1BSH,"Survey on risk awareness, safe behaviour and practices among parents and children aged 10 to 17 [EN/UK]"
4137853,6.075283,https://api.reliefweb.int/v1/reports/4137853?appname=DESKTOP-06R1BSH,Ukraine Situation - Moldova: Inter-Agency Refugee Education Working Group 2024 Factsheet
4137834,6.075283,https://api.reliefweb.int/v1/reports/4137834?appname=DESKTOP-06R1BSH,"Research of the Prolisnyanska community: Analysis of infrastructure, social and economic needs"
4137577,6.075283,https://api.reliefweb.int/v1/reports/4137577?appname=DESKTOP-06R1BSH,UNHCR Belgium MCO: 2025 Funding Update (as of 28 February 2025)
4137581,6.075283,https://api.reliefweb.int/v1/reports/4137581?appname=DESKTOP-06R1BSH,UNHCR Romania: 2025 Funding Update (as of 28 February 2025)
4137864,6.075283,https://api.reliefweb.int/v1/reports/4137864?appname=DESKTOP-06R1BSH,"From Ukraine to Afghanistan: Children with severe disabilities, fleeing domestic violence, left to fend for themselves as aid cuts stop cash assistance programmes - Save the Children"
4137898,6.075283,https://api.reliefweb.int/v1/reports/4137898?appname=DESKTOP-06R1BSH,Crop Monitor for AMIS | No. 125 – March 2025
